id,group,en,fr,it,de,es
MONSTER_427_DESC,MONSTER_DESCRIPTION,Rabbit Pokémon,Pokémon Lapin,Pokémon Coniglio,Hasen-Pokémon,Pokémon Conejo
MONSTER_428,MONSTER_NAME,Lopunny,Lockpin,Lopunny,Schlapor,Lopunny
MONSTER_428_DESC,MONSTER_DESCRIPTION,Rabbit Pokémon,Pokémon Lapin,Pokémon Coniglio,Hasen-Pokémon,Pokémon Conejo
MONSTER_429,MONSTER_NAME,Mismagius,Magirêve,Mismagius,Traunmagil,Mismagius
MONSTER_429_DESC,MONSTER_DESCRIPTION,Magical Pokémon,Pokémon Magique,Pokémon Stregone,Magisch,Pokémon Mágico
MONSTER_430,MONSTER_NAME,Honchkrow,Corboss,Honchkrow,Kramshef,Honchkrow
MONSTER_430_DESC,MONSTER_DESCRIPTION,Big Boss Pokémon,Pokémon Big Boss,Pokémon Grancapo,Anführer,Pokémon Gran Jefe
MONSTER_431,MONSTER_NAME,Glameow,Chaglam,Glameow,Charmian,Glameow
MONSTER_431_DESC,MONSTER_DESCRIPTION,Catty Pokémon,Pokémon Chafouin,Pokémon Felide,Fies,Pokémon Gastuto
MONSTER_432,MONSTER_NAME,Purugly,Chaffreux,Purugly,Shnurgarst,Purugly
MONSTER_432_DESC,MONSTER_DESCRIPTION,Tiger Cat Pokémon,Pokémon Chatigre,Pokémon Gattotigre,Tigerkatze,Pokémon Tigre Gato
MONSTER_433,MONSTER_NAME,Chingling,Korillon,Chingling,Klingplim,Chingling
MONSTER_433_DESC,MONSTER_DESCRIPTION,Bell Pokémon,Pokémon Clochette,Pokémon Sonaglio,Glöckchen,Pokémon Campana
MONSTER_434,MONSTER_NAME,Stunky,Moufouette,Stunky,Skunkapuh,Stunky
MONSTER_434_DESC,MONSTER_DESCRIPTION,Skunk Pokémon,Pokémon Moufette,Pokémon Moffetta,Stinktier-Pokémon,Pokémon Mofeta
MONSTER_435,MONSTER_NAME,Skuntank,Moufflair,Skuntank,Skuntank,Skuntank
MONSTER_435_DESC,MONSTER_DESCRIPTION,Skunk Pokémon,Pokémon Moufette,Pokémon Moffetta,Stinktier-Pokémon,Pokémon Mofeta
MONSTER_436,MONSTER_NAME,Bronzor,Archéomire,Bronzor,Bronzel,Bronzor
MONSTER_436_DESC,MONSTER_DESCRIPTION,Bronze Pokémon,Pokémon Bronze,Pokémon Bronzo,Bronze-Pokémon,Pokémon Bronce
MONSTER_437,MONSTER_NAME,Bronzong,Archéodong,Bronzong,Bronzong,Bronzong
MONSTER_437_DESC,MONSTER_DESCRIPTION,Bronze Bell Pokémon,Pokémon Clochebronze,Pokémon Squibronzo,Bronzeglocken-Pokémon,Pokémon Campana Bronce
MONSTER_438,MONSTER_NAME,Bonsly,Manzaï,Bonsly,Mobai,Bonsly
MONSTER_438_DESC,MONSTER_DESCRIPTION,Bonsai Pokémon,Pokémon Bonsaï,Pokémon Bonsai,Bonsai-Pokémon,Pokémon Bonsái
MONSTER_439,MONSTER_NAME,Mime Jr.,Mime Jr.,Mime Jr.,Pantimimi,Mime Jr.
MONSTER_439_DESC,MONSTER_DESCRIPTION,Mime Pokémon,Pokémon Mime,Pokémon Mimo,Mimen-Pokémon,Pokémon Mimo
MONSTER_440,MONSTER_NAME,Happiny,Ptiravi,Happiny,Wonneira,Happiny
MONSTER_440_DESC,MONSTER_DESCRIPTION,Playhouse Pokémon,Pokémon Maisonjouet,Pokémon Ovettino,Spielhaus-Pokémon,Pokémon Casita
MONSTER_441,MONSTER_NAME,Chatot,Pijako,Chatot,Plaudagei,Chatot
MONSTER_441_DESC,MONSTER_DESCRIPTION,Music Note Pokémon,Pokémon Note Musique,Pokémon Musicale,Musiknote,Pokémon Corchea
MONSTER_442,MONSTER_NAME,Spiritomb,Spiritomb,Spiritomb,Kryppuk,Spiritomb
MONSTER_442_DESC,MONSTER_DESCRIPTION,Forbidden Pokémon,Pokémon Interdit,Pokémon Proibito,Verboten-Pokémon,Pokémon Prohibido
MONSTER_443,MONSTER_NAME,Gible,Griknot,Gible,Kaumalat,Gible
MONSTER_443_DESC,MONSTER_DESCRIPTION,Land Shark Pokémon,Pokémon Terrequin,Pokémon Squaloterra,Landhai-Pokémon,Pokémon Terrascualo
MONSTER_444,MONSTER_NAME,Gabite,Carmache,Gabite,Knarksel,Gabite
MONSTER_444_DESC,MONSTER_DESCRIPTION,Cave Pokémon,Pokémon Caverne,Pokémon Grotta,Höhlen-Pokémon,Pokémon Cueva
MONSTER_445,MONSTER_NAME,Garchomp,Carchacrok,Garchomp,Knakrack,Garchomp
MONSTER_445_DESC,MONSTER_DESCRIPTION,Mach Pokémon,Pokémon Supersonic,Pokémon Mach,Rasanz-Pokémon,Pokémon Mach
MONSTER_446,MONSTER_NAME,Munchlax,Goinfrex,Munchlax,Mampfaxo,Munchlax
MONSTER_446_DESC,MONSTER_DESCRIPTION,Big Eater Pokémon,Pokémon Goinfre,Pokémon Ghiottone,Nimmersatt-Pokémon,Pokémon Comilón
MONSTER_447,MONSTER_NAME,Riolu,Riolu,Riolu,Riolu,Riolu
MONSTER_447_DESC,MONSTER_DESCRIPTION,Emanation Pokémon,Pokémon Émanation,Pokémon Emanazione,Wellenspiel-Pokémon,Pokémon Emanación
MONSTER_448,MONSTER_NAME,Lucario,Lucario,Lucario,Lucario,Lucario
MONSTER_448_DESC,MONSTER_DESCRIPTION,Aura Pokémon,Pokémon Aura,Pokémon Aura,Aura-Pokémon,Pokémon Aura
MONSTER_449,MONSTER_NAME,Hippopotas,Hippopotas,Hippopotas,Hippopotas,Hippopotas
MONSTER_449_DESC,MONSTER_DESCRIPTION,Hippo Pokémon,Pokémon Hippo,Pokémon Ippo,Flusspferd-Pokémon,Pokémon Hipo
MONSTER_450,MONSTER_NAME,Hippowdon,Hippodocus,Hippowdon,Hippoterus,Hippowdon
MONSTER_450_DESC,MONSTER_DESCRIPTION,Heavyweight Pokémon,Pokémon Poids Lourd,Pokémon Grandepeso,Schwergewichts-Pokémon,Pokémon Peso Pesado
MONSTER_451,MONSTER_NAME,Skorupi,Rapion,Skorupi,Pionskora,Skorupi
MONSTER_451_DESC,MONSTER_DESCRIPTION,Scorpion Pokémon,Pokémon Scorpion,Pokémon Scorpione,Skorpion-Pokémon,Pokémon Escorpión
MONSTER_452,MONSTER_NAME,Drapion,Drascore,Drapion,Piondragi,Drapion
MONSTER_452_DESC,MONSTER_DESCRIPTION,Ogre Scorpion Pokémon,Pokémon Scorpogre,Pokémon Scorpiaccio,Ogerskorpion-Pokémon,Pokémon Escorpiogro
MONSTER_453,MONSTER_NAME,Croagunk,Cradopaud,Croagunk,Glibunkel,Croagunk
MONSTER_453_DESC,MONSTER_DESCRIPTION,Toxic Mouth Pokémon,Pokémon Toxique,Pokémon Inveieleno,Giftmund-Pokémon,Pokémon Boca Tóxica
MONSTER_454,MONSTER_NAME,Toxicroak,Coatox,Toxicroak,Toxiquak,Toxicroak
MONSTER_454_DESC,MONSTER_DESCRIPTION,Toxic Mouth Pokémon,Pokémon Toxique,Pokémon Inveieleno,Giftmund-Pokémon,Pokémon Boca Tóxica
MONSTER_455,MONSTER_NAME,Carnivine,Vortente,Carnivine,Venuflibis,Carnivine
MONSTER_455_DESC,MONSTER_DESCRIPTION,Bug Catcher Pokémon,Pokémon Chopinsecte,Pokémon Insettivoro,Käfertod,Pokémon Caza Bichos
MONSTER_456,MONSTER_NAME,Finneon,Écayon,Finneon,Finneon,Finneon
MONSTER_456_DESC,MONSTER_DESCRIPTION,Wing Fish Pokémon,Pokémon Poisson Ailé,Pokémon Pescealato,Flügelfisch,Pokémon Pez Ala
MONSTER_457,MONSTER_NAME,Lumineon,Luminéon,Lumineon,Lumineon,Lumineon
MONSTER_457_DESC,MONSTER_DESCRIPTION,Neon Pokémon,Pokémon Néon,Pokémon Neon,Neon,Pokémon Neón
MONSTER_458,MONSTER_NAME,Mantyke,Babimanta,Mantyke,Mantirps,Mantyke
MONSTER_458_DESC,MONSTER_DESCRIPTION,Kite Pokémon,Pokémon Cervolant,Pokémon Aquilone,Flugrochen-Pokémon,Pokémon Milano
MONSTER_459,MONSTER_NAME,Snover,Blizzi,Snover,Shnebedeck,Snover
MONSTER_459_DESC,MONSTER_DESCRIPTION,Frost Tree Pokémon,Pokémon Arbregelé,Pokémon Albergelo,Frostbaum-Pokémon,Pokémon Árbol Nieve
MONSTER_460,MONSTER_NAME,Abomasnow,Blizzaroi,Abomasnow,Rexblisar,Abomasnow
MONSTER_460_DESC,MONSTER_DESCRIPTION,Frost Tree Pokémon,Pokémon Arbregelé,Pokémon Albergelo,Frostbaum-Pokémon,Pokémon Árbol Nieve
MONSTER_461,MONSTER_NAME,Weavile,Dimoret,Weavile,Snibunna,Weavile
MONSTER_461_DESC,MONSTER_DESCRIPTION,Sharp Claw Pokémon,Pokémon Grifacérée,Pokémon Lamartigli,Stichklauen-Pokémon,Pokémon Garra Filo
MONSTER_462,MONSTER_NAME,Magnezone,Magnézone,Magnezone,Magnezone,Magnezone
MONSTER_462_DESC,MONSTER_DESCRIPTION,Magnet Area Pokémon,Pokémon Aimant,Pokémon Magnetico,Magnetgebiets-Pokémon,Pokémon Magnético
MONSTER_463,MONSTER_NAME,Lickilicky,Coudlangue,Lickilicky,Schlurplek,Lickilicky
MONSTER_463_DESC,MONSTER_DESCRIPTION,Licking Pokémon,Pokémon Lécheur,Pokémon Linguaccia,Schlecker-Pokémon,Pokémon Lametazo
MONSTER_464,MONSTER_NAME,Rhyperior,Rhinastoc,Rhyperior,Rihornior,Rhyperior
MONSTER_464_DESC,MONSTER_DESCRIPTION,Drill Pokémon,Pokémon Perceur,Pokémon Trapano,Bohrer-Pokémon,Pokémon Taladro
MONSTER_465,MONSTER_NAME,Tangrowth,Bouldeneu,Tangrowth,Tangoloss,Tangrowth
MONSTER_465_DESC,MONSTER_DESCRIPTION,Vine Pokémon,Pokémon Vigne,Pokémon Liana,Ranken-Pokémon,Pokémon Enredadera
MONSTER_466,MONSTER_NAME,Electivire,Élekable,Electivire,Elevoltek,Electivire
MONSTER_466_DESC,MONSTER_DESCRIPTION,Thunderbolt Pokémon,Pokémon Foudrélec,Pokémon Saetta,Donnerkeil-Pokémon,Pokémon Rayo
MONSTER_467,MONSTER_NAME,Magmortar,Maganon,Magmortar,Magbrant,Magmortar
MONSTER_467_DESC,MONSTER_DESCRIPTION,Blast Pokémon,Pokémon Explosion,Pokémon Esplosivo,Detonations-Pokémon,Pokémon Explosión
MONSTER_468,MONSTER_NAME,Togekiss,Togekiss,Togekiss,Togekiss,Togekiss
MONSTER_468_DESC,MONSTER_DESCRIPTION,Jubilee Pokémon,Pokémon Célébration,Pokémon Festa,Jubilierer-Pokémon,Pokémon Festejo
MONSTER_469,MONSTER_NAME,Yanmega,Yanmega,Yanmega,Yanmega,Yanmega
MONSTER_469_DESC,MONSTER_DESCRIPTION,Ogre Darner Pokémon,Pokémon Libellogre,Pokémon Libellorco,Agrion,Pokémon Libélula
MONSTER_470,MONSTER_NAME,Leafeon,Phyllali,Leafeon,Folipurba,Leafeon
MONSTER_470_DESC,MONSTER_DESCRIPTION,Verdant Pokémon,Pokémon Verdoyant,Pokémon Rigoglioso,Unreif-Pokémon,Pokémon Verdor
MONSTER_471,MONSTER_NAME,Glaceon,Givrali,Glaceon,Glaziola,Glaceon
MONSTER_471_DESC,MONSTER_DESCRIPTION,Fresh Snow Pokémon,Pokémon Poudreuse,Pokémon Nevefresca,Neuschnee-Pokémon,Pokémon Nieve Fresca
MONSTER_472,MONSTER_NAME,Gliscor,Scorvol,Gliscor,Skorgro,Gliscor
MONSTER_472_DESC,MONSTER_DESCRIPTION,Fang Scorpion Pokémon,Pokémon Scorpicroc,Pokémon Scorpidente,Zahnskorpi,Pokémon Colmicorpio
MONSTER_473,MONSTER_NAME,Mamoswine,Mammochon,Mamoswine,Mamutel,Mamoswine
MONSTER_473_DESC,MONSTER_DESCRIPTION,Twin Tusk Pokémon,Pokémon Deudéfenses,Pokémon Duezanne,Doppelstoßzahn-Pokémon,Pokémon Doscolmillos
MONSTER_474,MONSTER_NAME,Porygon-Z,Porygon-Z,Porygon-Z,Porygon-Z,Porygon-Z
MONSTER_474_DESC,MONSTER_DESCRIPTION,Virtual Pokémon,Pokémon Virtuel,Pokémon Virtuale,Virtuell-Pokémon,Pokémon Virtual
MONSTER_475,MONSTER_NAME,Gallade,Gallame,Gallade,Galagladi,Gallade
MONSTER_475_DESC,MONSTER_DESCRIPTION,Blade Pokémon,Pokémon Lame,Pokémon Lama,Klingen-Pokémon,Pokémon Cuchilla
MONSTER_476,MONSTER_NAME,Probopass,Tarinorme,Probopass,Voluminas,Probopass
MONSTER_476_DESC,MONSTER_DESCRIPTION,Compass Pokémon,Pokémon Boussole,Pokémon Bussola,Kompass,Pokémon Brújula
MONSTER_477,MONSTER_NAME,Dusknoir,Noctunoir,Dusknoir,Zwirrfinst,Dusknoir
MONSTER_477_DESC,MONSTER_DESCRIPTION,Gripper Pokémon,Pokémon Mainpince,Pokémon Pinza,Greifer-Pokémon,Pokémon Grilletes
MONSTER_478,MONSTER_NAME,Froslass,Momartik,Froslass,Frosdedje,Froslass
MONSTER_478_DESC,MONSTER_DESCRIPTION,Snow Land Pokémon,Pokémon Enneigement,Pokémon Suolnevoso,Schneegebiets-Pokémon,Pokémon Tierra Fría
MONSTER_479,MONSTER_NAME,Rotom,Motisma,Rotom,Rotom,Rotom
MONSTER_479_DESC,MONSTER_DESCRIPTION,Plasma Pokémon,Pokémon Plasma,Pokémon Plasma,Plasma-Pokémon,Pokémon Plasma
MONSTER_480,MONSTER_NAME,Uxie,Créhelf,Uxie,Selfe,Uxie
MONSTER_480_DESC,MONSTER_DESCRIPTION,Knowledge Pokémon,Pokémon Savoir,Pokémon Sapienza,Wissens-Pokémon,Pokémon Sabiduría
MONSTER_481,MONSTER_NAME,Mesprit,Créfollet,Mesprit,Vesprit,Mesprit
MONSTER_481_DESC,MONSTER_DESCRIPTION,Emotion Pokémon,Pokémon Émotion,Pokémon Emozione,Emotions-Pokémon,Pokémon Sensorio
MONSTER_482,MONSTER_NAME,Azelf,Créfadet,Azelf,Tobutz,Azelf
MONSTER_482_DESC,MONSTER_DESCRIPTION,Willpower Pokémon,Pokémon Volonté,Pokémon Volontà,Willenskraft-Pokémon,Pokémon Voluntad
MONSTER_483,MONSTER_NAME,Dialga,Dialga,Dialga,Dialga,Dialga
MONSTER_483_DESC,MONSTER_DESCRIPTION,Temporal Pokémon,Pokémon Temps,Pokémon Tempo,Zeitweilig-Pokémon,Pokémon Temporal
MONSTER_484,MONSTER_NAME,Palkia,Palkia,Palkia,Palkia,Palkia
MONSTER_484_DESC,MONSTER_DESCRIPTION,Spatial Pokémon,Pokémon Espace,Pokémon Spazio,Räumlich-Pokémon,Pokémon Espacial
MONSTER_485,MONSTER_NAME,Heatran,Heatran,Heatran,Heatran,Heatran
MONSTER_485_DESC,MONSTER_DESCRIPTION,Lava Dome Pokémon,Pokémon Caldeira,Pokémon Cratere,Lavadom-Pokémon,Pokémon Domo Lava
MONSTER_486,MONSTER_NAME,Regigigas,Regigigas,Regigigas,Regigigas,Regigigas
MONSTER_486_DESC,MONSTER_DESCRIPTION,Colossal Pokémon,Pokémon Prodigieux,Pokémon Colossale,Kolossal-Pokémon,Pokémon Colosal
MONSTER_487,MONSTER_NAME,Giratina,Giratina,Giratina,Giratina,Giratina
MONSTER_487_DESC,MONSTER_DESCRIPTION,Renegade Pokémon,Pokémon Renégat,Pokémon Ribelle,Rebellen-Pokémon,Pokémon Renegado
MONSTER_488,MONSTER_NAME,Cresselia,Cresselia,Cresselia,Cresselia,Cresselia
MONSTER_488_DESC,MONSTER_DESCRIPTION,Lunar Pokémon,Pokémon Lunaire,Pokémon Falcato,Lunar-Pokémon,Pokémon Lunar
MONSTER_489,MONSTER_NAME,Phione,Phione,Phione,Phione,Phione
MONSTER_489_DESC,MONSTER_DESCRIPTION,Sea Drifter Pokémon,Pokémon Dérivenmer,Pokémon Oceanbondo,Seedrift,Pokémon Marino
MONSTER_490,MONSTER_NAME,Manaphy,Manaphy,Manaphy,Manaphy,Manaphy
MONSTER_490_DESC,MONSTER_DESCRIPTION,Seafaring Pokémon,Pokémon Voyagenmer,Pokémon Oceandante,Seefahrer,Pokémon Náutico
MONSTER_491,MONSTER_NAME,Darkrai,Darkrai,Darkrai,Darkrai,Darkrai
MONSTER_491_DESC,MONSTER_DESCRIPTION,Pitch-Black Pokémon,Pokémon Noirtotal,Pokémon Neropesto,Dunkelnacht,Pokémon Oscuridad
MONSTER_492,MONSTER_NAME,Shaymin,Shaymin,Shaymin,Shaymin,Shaymin
MONSTER_492_DESC,MONSTER_DESCRIPTION,Gratitude Pokémon,Pokémon Gratitude,Pokémon Gratitudine,Dankbarkeit,Pokémon Gratitud
MONSTER_493,MONSTER_NAME,Arceus,Arceus,Arceus,Arceus,Arceus
MONSTER_493_DESC,MONSTER_DESCRIPTION,Alpha Pokémon,Pokémon Alpha,Pokémon Primevo,Alpha,Pokémon Alfa
MONSTER_494,MONSTER_NAME,Victini,Victini,Victini,Victini,Victini
MONSTER_494_DESC,MONSTER_DESCRIPTION,Victory Pokémon,Pokémon Victoire,Pokémon Vittoria,Triumph-Pokémon,Pokémon Victoria
MONSTER_495,MONSTER_NAME,Snivy,Vipélierre,Snivy,Serpifeu,Snivy
MONSTER_495_DESC,MONSTER_DESCRIPTION,Grass Snake Pokémon,Pokémon Serpenterbe,Pokémon Serperba,Grasschlange,Pokémon Serp. Hierba
MONSTER_496,MONSTER_NAME,Servine,Lianaja,Servine,Efoserp,Servine
MONSTER_496_DESC,MONSTER_DESCRIPTION,Grass Snake Pokémon,Pokémon Serpenterbe,Pokémon Serperba,Grasschlange,Pokémon Serp. Hierba
MONSTER_497,MONSTER_NAME,Serperior,Majaspic,Serperior,Serpiroyal,Serperior
MONSTER_497_DESC,MONSTER_DESCRIPTION,Regal Pokémon,Pokémon Majestueux,Pokémon Regale,Hoheit,Pokémon Realeza
MONSTER_498,MONSTER_NAME,Tepig,Gruikui,Tepig,Floink,Tepig
MONSTER_498_DESC,MONSTER_DESCRIPTION,Fire Pig Pokémon,Pokémon Cochon Feu,Pokémon Suinfuoco,Feuerferkel,Pokémon Cerdo Fuego
MONSTER_499,MONSTER_NAME,Pignite,Grotichon,Pignite,Ferkokel,Pignite
MONSTER_499_DESC,MONSTER_DESCRIPTION,Fire Pig Pokémon,Pokémon Cochon Feu,Pokémon Suinfuoco,Feuerferkel,Pokémon Cerdo Fuego
MONSTER_500,MONSTER_NAME,Emboar,Roitiflam,Emboar,Flambirex,Emboar
MONSTER_500_DESC,MONSTER_DESCRIPTION,Mega Fire Pig Pokémon,Pokémon Grochon Feu,Pokémon Suincendio,Feuerschwein,Pokémon Cerdo Ígneo
MONSTER_501,MONSTER_NAME,Oshawott,Moustillon,Oshawott,Ottaro,Oshawott
MONSTER_501_DESC,MONSTER_DESCRIPTION,Sea Otter Pokémon,Pokémon Loutre,Pokémon Lontra,Otter,Pokémon Nutria
MONSTER_502,MONSTER_NAME,Dewott,Mateloutre,Dewott,Zwottronin,Dewott
MONSTER_502_DESC,MONSTER_DESCRIPTION,Discipline Pokémon,Pokémon Entraînement,Pokémon Apprendista,Schulung,Pokémon Superación
MONSTER_503,MONSTER_NAME,Samurott,Clamiral,Samurott,Admurai,Samurott
MONSTER_503_DESC,MONSTER_DESCRIPTION,Formidable Pokémon,Pokémon Dignitaire,Pokémon Dignità,Würde,Pokémon Majestuoso
MONSTER_504,MONSTER_NAME,Patrat,Ratentif,Patrat,Nagelotz,Patrat
MONSTER_504_DESC,MONSTER_DESCRIPTION,Scout Pokémon,Pokémon Espion,Pokémon Esplorante,Späher,Pokémon Explorador
MONSTER_505,MONSTER_NAME,Watchog,Miradar,Watchog,Kukmarda,Watchog
MONSTER_505_DESC,MONSTER_DESCRIPTION,Lookout Pokémon,Pokémon Vigilant,Pokémon Sentinella,Wachsamkeit,Pokémon Alerta
MONSTER_506,MONSTER_NAME,Lillipup,Ponchiot,Lillipup,Yorkleff,Lillipup
MONSTER_506_DESC,MONSTER_DESCRIPTION,Puppy Pokémon,Pokémon Chiot,Pokémon Cagnolino,Welpen-Pokémon,Pokémon Perrito
MONSTER_507,MONSTER_NAME,Herdier,Ponchien,Herdier,Terribark,Herdier
MONSTER_507_DESC,MONSTER_DESCRIPTION,Loyal Dog Pokémon,Pokémon Chien Fidèle,Pokémon Fedeltà,Treuhund-Pokémon,Pokémon Leal
MONSTER_508,MONSTER_NAME,Stoutland,Mastouffe,Stoutland,Bissbark,Stoutland
MONSTER_508_DESC,MONSTER_DESCRIPTION,Big-Hearted Pokémon,Pokémon Magnanime,Pokémon Generosità,Großmut-Pokémon,Pokémon Magnánimo
MONSTER_509,MONSTER_NAME,Purrloin,Chacripan,Purrloin,Felilou,Purrloin
MONSTER_509_DESC,MONSTER_DESCRIPTION,Devious Pokémon,Pokémon Scélérat,Pokémon Furbizia,Schelm-Pokémon,Pokémon Malicioso
MONSTER_510,MONSTER_NAME,Liepard,Léopardus,Liepard,Kleoparda,Liepard
MONSTER_510_DESC,MONSTER_DESCRIPTION,Cruel Pokémon,Pokémon Implacable,Pokémon Sanguefreddo,Gefühlskälte-Pokémon,Pokémon Calculador
MONSTER_511,MONSTER_NAME,Pansage,Feuillajou,Pansage,Vegimak,Pansage
MONSTER_511_DESC,MONSTER_DESCRIPTION,Grass Monkey Pokémon,Pokémon Singe Herbe,Pokémon Scimperba,Grasaffe,Pokémon Mono Hierba
MONSTER_512,MONSTER_NAME,Simisage,Feuiloutan,Simisage,Vegichita,Simisage
MONSTER_512_DESC,MONSTER_DESCRIPTION,Thorn Monkey Pokémon,Pokémon Singépine,Pokémon Spinpanzé,Stachelaffe,Pokémon Mono Pincho
MONSTER_513,MONSTER_NAME,Pansear,Flamajou,Pansear,Grillmak,Pansear
MONSTER_513_DESC,MONSTER_DESCRIPTION,High Temp Pokémon,Pokémon Brûlant,Pokémon Testacalda,Hitze,Pokémon Ardiente
MONSTER_514,MONSTER_NAME,Simisear,Flamoutan,Simisear,Grillchita,Simisear
MONSTER_514_DESC,MONSTER_DESCRIPTION,Ember Pokémon,Pokémon Braise,Pokémon Sfavillante,Funkenregen,Pokémon Lumbre
MONSTER_515,MONSTER_NAME,Panpour,Flotajou,Panpour,Sodamak,Panpour
MONSTER_515_DESC,MONSTER_DESCRIPTION,Spray Pokémon,Pokémon Jet d’Eau,Pokémon Annaffiatore,Wasserstrahl,Pokémon Salpicadura
MONSTER_516,MONSTER_NAME,Simipour,Flotoutan,Simipour,Sodachita,Simipour
MONSTER_516_DESC,MONSTER_DESCRIPTION,Geyser Pokémon,Pokémon Drainage,Pokémon Spruzzacqua,Drainage,Pokémon Drenaje
MONSTER_517,MONSTER_NAME,Munna,Munna,Munna,Somniam,Munna
MONSTER_517_DESC,MONSTER_DESCRIPTION,Dream Eater Pokémon,Pokémon Mangerêve,Pokémon Divorasogni,Traumfresser-Pokémon,Pokémon Comesueños
MONSTER_518,MONSTER_NAME,Musharna,Mushana,Musharna,Somnivora,Musharna
MONSTER_518_DESC,MONSTER_DESCRIPTION,Drowsing Pokémon,Pokémon Rêveur,Pokémon Dormiveglia,Halbschlaf-Pokémon,Pokémon Duermevela
MONSTER_519,MONSTER_NAME,Pidove,Poichigeon,Pidove,Dusselgurr,Pidove
MONSTER_519_DESC,MONSTER_DESCRIPTION,Tiny Pigeon Pokémon,Pokémon Tipigeon,Pokémon Piccione,Täubchen-Pokémon,Pokémon Pichón
MONSTER_520,MONSTER_NAME,Tranquill,Colombeau,Tranquill,Navitaub,Tranquill
MONSTER_520_DESC,MONSTER_DESCRIPTION,Wild Pigeon Pokémon,Pokémon Sauvapigeon,Pokémon Granpiccione,Wildtauben-Pokémon,Pokémon Torcaz
MONSTER_521,MONSTER_NAME,Unfezant,Déflaisan,Unfezant,Fasasnob,Unfezant
MONSTER_521_DESC,MONSTER_DESCRIPTION,Proud Pokémon,Pokémon Fier,Pokémon Orgoglio,Stolz-Pokémon,Pokémon Altanero
MONSTER_522,MONSTER_NAME,Blitzle,Zébibron,Blitzle,Elezeba,Blitzle
MONSTER_522_DESC,MONSTER_DESCRIPTION,Electrified Pokémon,Pokémon Étincélec,Pokémon Caricavolt,Hochspannung,Pokémon Electrizado
MONSTER_523,MONSTER_NAME,Zebstrika,Zéblitz,Zebstrika,Zebritz,Zebstrika
MONSTER_523_DESC,MONSTER_DESCRIPTION,Thunderbolt Pokémon,Pokémon Foudrélec,Pokémon Saetta,Donnerkeil,Pokémon Rayo
MONSTER_524,MONSTER_NAME,Roggenrola,Nodulithe,Roggenrola,Kiesling,Roggenrola
MONSTER_524_DESC,MONSTER_DESCRIPTION,Mantle Pokémon,Pokémon Manteau,Pokémon Placca,Erdmantel-Pokémon,Pokémon Manto
MONSTER_525,MONSTER_NAME,Boldore,Géolithe,Boldore,Sedimantur,Boldore
MONSTER_525_DESC,MONSTER_DESCRIPTION,Ore Pokémon,Pokémon Minerai,Pokémon Minerale,Erz-Pokémon,Pokémon Mineral
MONSTER_526,MONSTER_NAME,Gigalith,Gigalithe,Gigalith,Brockoloss,Gigalith
MONSTER_526_DESC,MONSTER_DESCRIPTION,Compressed Pokémon,Pokémon Surpression,Pokémon Pressionalta,Kompressions-Pokémon,Pokémon Presurizado
MONSTER_527,MONSTER_NAME,Woobat,Chovsourir,Woobat,Fleknoil,Woobat
MONSTER_527_DESC,MONSTER_DESCRIPTION,Bat Pokémon,Pokémon Chovsouris,Pokémon Pipistrello,Fledermaus-Pokémon,Pokémon Murciélago
MONSTER_528,MONSTER_NAME,Swoobat,Rhinolove,Swoobat,Fletiamo,Swoobat
MONSTER_528_DESC,MONSTER_DESCRIPTION,Courting Pokémon,Pokémon Cupidon,Pokémon Cercamore,Balz-Pokémon,Pokémon Galante
MONSTER_529,MONSTER_NAME,Drilbur,Rototaupe,Drilbur,Rotomurf,Drilbur
MONSTER_529_DESC,MONSTER_DESCRIPTION,Mole Pokémon,Pokémon Taupe,Pokémon Talpa,Maulwurf-Pokémon,Pokémon Topo
MONSTER_530,MONSTER_NAME,Excadrill,Minotaupe,Excadrill,Stalobor,Excadrill
MONSTER_530_DESC,MONSTER_DESCRIPTION,Subterrene Pokémon,Pokémon Souterrain,Pokémon Sottoterra,Untergrund-Pokémon,Pokémon Subterráneo
MONSTER_531,MONSTER_NAME,Audino,Nanméouïe,Audino,Ohrdoch,Audino
MONSTER_531_DESC,MONSTER_DESCRIPTION,Hearing Pokémon,Pokémon Audition,Pokémon Ascolto,Gehör-Pokémon,Pokémon Escucha
MONSTER_532,MONSTER_NAME,Timburr,Charpenti,Timburr,Praktibalk,Timburr
MONSTER_532_DESC,MONSTER_DESCRIPTION,Muscular Pokémon,Pokémon Costaud,Pokémon Forzaimmane,Muskel-Pokémon,Pokémon Musculoso
MONSTER_533,MONSTER_NAME,Gurdurr,Ouvrifier,Gurdurr,Strepoli,Gurdurr
MONSTER_533_DESC,MONSTER_DESCRIPTION,Muscular Pokémon,Pokémon Costaud,Pokémon Forzaimmane,Muskel-Pokémon,Pokémon Musculoso
MONSTER_534,MONSTER_NAME,Conkeldurr,Bétochef,Conkeldurr,Meistagrif,Conkeldurr
MONSTER_534_DESC,MONSTER_DESCRIPTION,Muscular Pokémon,Pokémon Costaud,Pokémon Forzaimmane,Muskel-Pokémon,Pokémon Musculoso
MONSTER_535,MONSTER_NAME,Tympole,Tritonde,Tympole,Schallquap,Tympole
MONSTER_535_DESC,MONSTER_DESCRIPTION,Tadpole Pokémon,Pokémon Têtard,Pokémon Girino,Kaulquappen-Pokémon,Pokémon Renacuajo
